km_driven,mileage,engine,max_power,seats,name_target_enc,fuel_Diesel,fuel_Petrol,seller_type_Individual,transmission_Manual
90000.0,18.1,1991.0,147.9,4.0,591900.0,1,0,1,0
70000.0,17.5,1298.0,85.8,5.0,264173.8695652174,0,1,1,1
30000.0,24.04,999.0,67.0,5.0,374800.0,0,1,1,0
100000.0,19.33,1248.0,82.0,5.0,165000.0,0,1,1,1
60000.0,19.33,1248.0,82.0,5.0,68000.0,0,1,1,1
20000.0,32.26,998.0,58.3,4.0,356000.0,0,0,1,1
120000.0,25.32,1198.0,77.0,6.0,450000.0,1,0,1,1
100000.0,19.33,1248.0,82.0,5.0,35000.0,0,1,1,1
20000.0,18.0,1969.0,190.0,5.0,3800000.0,1,0,1,0
72539.0,19.33,1248.0,82.0,5.0,62166.66666666666,0,1,1,1
90000.0,20.45,1461.0,83.8,5.0,516199.9,1,0,1,1
42743.0,19.33,1248.0,82.0,5.0,22000.0,0,1,0,1
8000.0,19.33,1248.0,82.0,5.0,601538.4615384615,1,0,1,1
81595.0,19.33,1248.0,82.0,5.0,693136.3636363636,1,0,0,1
15000.0,19.33,1248.0,82.0,5.0,518529.4117647059,0,1,1,1
105700.0,19.33,1248.0,82.0,5.0,85000.0,0,1,1,1
100000.0,15.3,1341.0,83.0,5.0,85500.0,0,1,1,1
120000.0,18.5,1197.0,82.85,5.0,519333.3333333333,0,1,1,1
15000.0,18.9,1197.0,81.86,5.0,549888.8888888889,0,1,1,0
44000.0,19.1,1197.0,82.0,5.0,403000.0,0,1,1,1
24600.0,19.33,1248.0,82.0,5.0,380000.0,0,1,0,1
57000.0,17.8,1198.0,86.7,5.0,411666.6666666667,0,1,1,1
150000.0,18.6,1197.0,85.8,5.0,485157.8947368421,0,1,1,1
90000.0,19.33,1248.0,82.0,5.0,410000.0,0,1,1,1
160000.0,19.33,1248.0,82.0,5.0,658823.5294117647,1,0,1,1
30000.0,19.33,1248.0,82.0,5.0,607142.8571428572,0,1,1,1
140000.0,19.33,1248.0,82.0,5.0,348999.8,1,0,1,1
70000.0,19.33,1248.0,82.0,5.0,536000.0,1,0,1,1
72000.0,19.33,1248.0,82.0,5.0,185000.0,0,0,0,1
100005.0,19.33,1248.0,82.0,5.0,85466.66666666667,0,1,0,1
90000.0,19.33,1248.0,82.0,5.0,434377.9878048781,1,0,1,1
56290.0,24.0,1186.0,73.97,5.0,470483.87096774194,1,0,0,1
60000.0,19.33,1248.0,82.0,5.0,862500.0,1,0,1,1
41000.0,19.33,1248.0,82.0,5.0,239100.0,0,1,0,1
15000.0,15.8,1591.0,121.3,5.0,1405000.0,0,1,1,1
17000.0,19.33,1248.0,82.0,5.0,321955.14925373136,0,1,1,1
40000.0,26.6,998.0,58.16,5.0,308882.29411764705,0,0,1,1
80000.0,23.9,1582.0,126.2,5.0,722000.0,1,0,1,1
19890.0,19.33,1248.0,82.0,5.0,549888.8888888889,0,1,0,0
100000.0,17.5,1896.0,106.0,5.0,220000.0,1,0,1,1
25000.0,28.4,1248.0,74.02,5.0,557005.5166666667,1,0,1,1
50000.0,18.53,1968.0,187.74,5.0,1731249.75,1,0,0,0
80000.0,19.33,1248.0,82.0,5.0,255500.0,0,1,1,1
133000.0,19.33,1248.0,82.0,5.0,267203.078125,1,0,1,1
60000.0,19.33,1248.0,82.0,5.0,185599.9,0,1,1,1
50000.0,19.81,1086.0,68.05,5.0,305416.5833333333,0,1,1,1
90000.0,19.33,1248.0,82.0,5.0,416216.843373494,1,0,1,1
35000.0,19.33,1248.0,82.0,5.0,60000.0,0,1,1,1
185000.0,19.33,1248.0,82.0,5.0,438439.84,1,0,1,1
52000.0,12.55,2982.0,168.5,7.0,2250000.0,1,0,0,0
70000.0,19.33,1248.0,82.0,5.0,823999.9555555555,1,0,1,1
110000.0,17.8,1399.0,68.0,5.0,234166.66666666663,1,0,1,1
70000.0,16.2,995.0,62.1,5.0,135600.0,0,1,1,1
72000.0,19.33,1248.0,82.0,5.0,604333.3333333334,1,0,1,1
30000.0,19.33,1248.0,82.0,5.0,352500.0,0,1,1,1
11473.0,19.33,1248.0,82.0,5.0,546166.6666666666,0,1,0,1
60000.0,19.33,1248.0,82.0,5.0,499500.0,0,1,1,0
21000.0,16.78,1995.0,190.0,5.0,5463636.363636363,1,0,0,0
78000.0,19.33,1248.0,82.0,5.0,372908.9090909091,1,0,0,1
7800.0,15.26,1798.0,187.74,5.0,6223000.0,0,1,0,0
100000.0,20.8,1461.0,64.1,5.0,515000.0,1,0,1,1
110000.0,19.33,1248.0,82.0,5.0,58000.0,0,1,1,1
50000.0,19.33,1248.0,82.0,5.0,184136.36363636365,1,0,1,1
180000.0,20.8,1461.0,64.1,5.0,250000.0,1,0,1,1
40000.0,23.0,1396.0,90.0,5.0,340000.0,1,0,1,1
110000.0,14.1,2179.0,147.94,7.0,564175.0,1,0,1,1
50000.0,19.33,1248.0,82.0,5.0,557005.5166666667,1,0,1,1
110000.0,19.3,1248.0,73.9,5.0,308102.5128205128,1,0,1,1
35000.0,18.6,1197.0,81.83,5.0,578250.0,0,1,1,1
60000.0,22.3,1248.0,74.0,5.0,192000.0,1,0,1,1
100000.0,27.62,793.0,47.0,5.0,288333.3333333333,1,0,1,1
35000.0,16.1,796.0,37.0,4.0,75000.0,0,1,1,1
19890.0,19.33,1248.0,82.0,5.0,549888.8888888889,0,1,0,0
23000.0,19.33,1248.0,82.0,5.0,0.6033333333333334,0,1,1,1
44000.0,19.33,1248.0,82.0,5.0,294375.0,0,1,1,1
34000.0,19.33,1248.0,82.0,5.0,1374285.7142857143,1,0,0,0
50000.0,19.33,1248.0,82.0,5.0,411666.6666666667,0,1,1,1
70000.0,19.33,1248.0,82.0,5.0,74879.29310344828,0,1,1,1
29000.0,15.0,1598.0,103.5,5.0,409999.0,0,1,1,1
34000.0,19.33,1248.0,82.0,5.0,228315.68421052632,0,1,0,1
108731.0,19.33,1248.0,82.0,5.0,890000.0,1,0,1,1
9000.0,13.6,1999.0,177.0,5.0,2675166.6666666665,1,0,0,0
120000.0,19.33,1248.0,82.0,5.0,609073.9629629629,1,0,1,1
80000.0,19.33,1248.0,82.0,5.0,134300.0,1,0,1,1
116000.0,19.33,1248.0,82.0,5.0,123750.0,1,0,1,1
70000.0,19.33,1248.0,82.0,5.0,72733.33333333333,0,1,1,1
52000.0,19.33,1248.0,82.0,5.0,370769.2307692308,1,0,0,1
25538.0,16.78,1496.0,88.73,5.0,575322.5806451613,0,1,0,1
73000.0,19.33,1248.0,82.0,5.0,551666.6666666666,1,0,0,0
50000.0,28.4,1248.0,74.02,5.0,788500.0,1,0,1,0
35000.0,17.0,1198.0,108.5,5.0,613555.5555555555,0,1,1,1
30000.0,23.01,999.0,67.0,5.0,325000.0,0,1,1,1
30000.0,23.0,1498.0,98.96,5.0,869333.3333333334,1,0,1,1
60000.0,26.2,998.0,58.2,5.0,225166.66666666663,0,0,1,1
46100.0,16.02,1373.0,93.7,7.0,591750.0,0,1,0,1
100000.0,23.4,1248.0,74.0,5.0,557005.5166666667,1,0,1,1
175802.0,19.3,1248.0,73.9,5.0,302250.0,1,0,1,1
60000.0,19.33,1248.0,82.0,5.0,436750.0,1,0,1,1
120000.0,19.33,1248.0,82.0,5.0,170000.0,0,0,1,1
50000.0,19.33,1248.0,82.0,5.0,269375.0,0,1,1,1
56290.0,24.0,1186.0,73.97,5.0,470483.87096774194,1,0,0,1
50000.0,22.74,796.0,47.3,5.0,263918.8108108108,0,1,1,1
55000.0,19.33,1248.0,82.0,5.0,274999.8,1,0,1,1
120000.0,19.33,1248.0,82.0,5.0,254500.0,1,0,1,1
53000.0,19.33,1248.0,82.0,5.0,383333.3333333333,1,0,1,1
98000.0,20.36,1197.0,78.9,5.0,285000.0,0,1,1,1
95000.0,19.33,1248.0,82.0,5.0,175000.0,1,0,1,1
60000.0,12.8,2494.0,102.0,7.0,706666.6666666666,1,0,1,1
21000.0,19.33,1248.0,82.0,5.0,0.27,0,1,1,1
24400.0,22.0,1197.0,81.8,5.0,485157.8947368421,0,1,1,1
60000.0,15.04,2755.0,174.5,7.0,3031250.0,1,0,1,0
44000.0,19.7,796.0,46.3,5.0,139112.5945945946,0,1,1,1
80000.0,16.2,1493.0,110.0,5.0,260000.0,1,0,1,1
125000.0,19.33,1248.0,82.0,5.0,167636.36363636365,0,1,1,1
80000.0,22.07,1199.0,73.9,5.0,301666.5,1,0,1,1
120000.0,21.12,1248.0,88.8,5.0,234454.54545454544,1,0,1,1
20000.0,19.33,1248.0,82.0,5.0,1500000.0,0,1,1,1
71500.0,22.54,1396.0,88.73,5.0,784400.0,1,0,0,1
70000.0,19.33,1248.0,82.0,5.0,483928.5,1,0,1,1
142000.0,19.33,1248.0,82.0,5.0,2.5,0,1,1,0
7672.0,21.1,814.0,55.2,5.0,240714.14285714287,0,1,1,1
40000.0,21.66,1498.0,108.62,5.0,575000.0,1,0,1,1
11918.0,19.33,1248.0,82.0,5.0,579190.4761904762,0,1,0,1
100000.0,19.33,1248.0,82.0,5.0,126000.0,0,1,1,1
38000.0,19.33,1248.0,82.0,5.0,589562.5,0,1,1,1
32000.0,24.7,796.0,47.3,5.0,298333.3333333333,0,1,0,1
40000.0,19.33,1248.0,82.0,5.0,295942.0,0,1,1,1
105000.0,19.01,1461.0,108.45,5.0,609073.9629629629,1,0,1,1
141000.0,19.33,1248.0,82.0,5.0,522249.85,1,0,1,1
50000.0,18.5,1197.0,85.8,5.0,315000.0,0,1,1,1
55000.0,19.33,1248.0,82.0,5.0,536000.0,1,0,0,1
20000.0,23.1,998.0,67.04,5.0,363538.4230769231,0,1,1,1
90000.0,19.33,1248.0,82.0,5.0,155833.33333333334,0,1,1,1
40000.0,19.33,1248.0,82.0,5.0,138672.66666666666,0,1,1,1
80000.0,19.33,1248.0,82.0,5.0,310833.3333333333,1,0,1,1
60000.0,19.33,1248.0,82.0,5.0,263918.8108108108,0,1,1,1
11500.0,23.95,998.0,67.05,5.0,295942.0,0,1,1,1
61000.0,21.64,1461.0,84.8,5.0,439833.3333333333,1,0,0,1
36000.0,27.39,1248.0,74.0,5.0,632500.0,1,0,1,1
40000.0,19.33,1248.0,82.0,5.0,970000.0,1,0,1,1
90000.0,19.0,998.0,66.1,5.0,191909.04545454544,0,1,1,1
68089.0,19.16,2494.0,157.7,5.0,1993750.0,0,1,0,0
42323.0,21.19,1396.0,88.76,5.0,675750.0,1,0,0,1
100000.0,18.2,1248.0,73.8,7.0,373333.3333333333,1,0,1,1
100000.0,19.7,796.0,46.3,5.0,139112.5945945946,0,1,1,1
120000.0,10.91,3198.0,197.0,7.0,2645909.090909091,1,0,1,0
46000.0,19.67,1582.0,126.2,5.0,834864.8108108108,1,0,1,1
50000.0,19.33,1248.0,82.0,5.0,257499.75,0,1,1,1
90000.0,13.68,2393.0,147.51,7.0,1725000.0,1,0,0,1
120000.0,19.33,1248.0,82.0,5.0,434377.9878048781,1,0,1,1
90000.0,19.33,1248.0,82.0,5.0,123181.81818181818,0,1,1,1
100000.0,19.33,1248.0,82.0,5.0,3825000.0,1,0,1,0
90000.0,21.1,1248.0,73.9,5.0,267203.078125,1,0,1,1
70000.0,20.4,1248.0,91.7,5.0,612500.0,1,0,1,1
135000.0,19.33,1248.0,82.0,5.0,604333.3333333334,1,0,1,1
120000.0,19.33,1248.0,82.0,5.0,434377.9878048781,1,0,1,1
25000.0,20.3,1086.0,68.0,5.0,504500.0,0,1,1,0
11000.0,14.3,1598.0,103.5,5.0,628870.9677419355,0,1,0,0
120000.0,23.08,1461.0,63.1,5.0,250000.0,1,0,1,1
120000.0,17.8,1399.0,68.0,5.0,150000.0,1,0,1,1
120000.0,22.7,1582.0,126.24,5.0,746999.8,1,0,1,1
560000.0,19.33,1248.0,82.0,5.0,551666.6666666666,1,0,0,1
86000.0,19.33,1248.0,82.0,5.0,1580000.0,1,0,0,0
27000.0,22.95,1248.0,74.0,5.0,450000.0,1,0,1,1
60000.0,20.51,998.0,67.04,5.0,321955.14925373136,0,1,1,1
110000.0,16.2,1493.0,110.0,5.0,260000.0,1,0,1,1
83000.0,15.74,1591.0,121.3,5.0,462500.0,0,1,1,0
70000.0,20.86,1199.0,75.0,5.0,220000.0,1,0,1,1
60000.0,28.4,1248.0,74.02,5.0,788500.0,1,0,1,0
87000.0,22.32,1582.0,126.32,5.0,486238.0,1,0,1,1
51500.0,25.17,799.0,53.3,5.0,291666.64705882355,0,1,1,1
60000.0,26.6,998.0,58.16,5.0,308882.29411764705,0,0,1,1
38000.0,19.33,1248.0,82.0,5.0,290000.0,0,1,0,1
17100.0,19.33,1248.0,82.0,5.0,666000.0,0,1,0,1
35000.0,20.88,1196.0,61.7,5.0,409999.0,0,0,1,1
5000.0,18.6,1197.0,81.86,5.0,672333.3333333334,0,1,1,1
100000.0,17.8,1399.0,67.0,5.0,147142.85714285713,1,0,1,1
58000.0,19.33,1248.0,82.0,5.0,990000.0,1,0,1,1
10000.0,19.0,1194.0,94.68,5.0,665500.0,0,1,1,1
25000.0,19.33,1248.0,82.0,5.0,294000.0,1,0,1,1
26235.0,16.55,2498.0,105.0,6.0,924666.6666666666,1,0,0,1
20000.0,17.0,1591.0,121.3,5.0,909333.3333333334,0,1,1,1
83411.0,19.33,1248.0,82.0,5.0,88000.0,0,1,1,1
65000.0,19.0,998.0,66.1,5.0,191909.04545454544,0,1,1,1
83000.0,19.33,1248.0,82.0,5.0,95461.53846153848,0,1,1,1
110000.0,19.33,1248.0,82.0,5.0,363263.1052631579,0,1,1,1
185000.0,21.43,1364.0,87.2,5.0,365000.0,1,0,1,1
6001.0,15.9,1496.0,120.69,5.0,646666.6666666666,0,1,0,1
70000.0,15.4,1997.0,120.0,7.0,825000.0,1,0,1,1
30000.0,17.5,1199.0,88.7,5.0,749545.2727272727,0,1,0,1
50000.0,22.9,1248.0,74.0,5.0,416216.843373494,1,0,1,1
28245.0,19.33,1248.0,82.0,5.0,650000.0,1,0,0,1
138000.0,12.8,2494.0,102.0,8.0,569666.6666666666,1,0,1,1
9200.0,23.84,1199.0,83.83,5.0,475000.0,0,1,1,0
70000.0,22.07,1199.0,73.9,5.0,301666.5,1,0,1,1
100000.0,12.99,2494.0,100.6,8.0,875842.052631579,1,0,1,1
11000.0,14.3,1598.0,103.5,5.0,628870.9677419355,0,1,0,0
40000.0,20.36,1197.0,78.9,5.0,225065.0,0,1,1,1
16000.0,18.06,2523.0,63.0,7.0,720000.0,1,0,1,1
60000.0,11.0,2993.0,235.0,5.0,830000.0,1,0,1,0
50000.0,19.33,1248.0,82.0,5.0,184136.36363636365,1,0,1,1
60000.0,20.51,998.0,67.04,5.0,363263.1052631579,0,1,1,1
40000.0,18.49,1493.0,100.0,7.0,683750.0,1,0,1,0
90000.0,19.33,1248.0,82.0,5.0,141428.57142857142,1,0,1,1
60000.0,25.01,1498.0,89.75,5.0,612500.0,1,0,1,1
65000.0,21.1,814.0,55.2,5.0,255500.0,0,1,1,1
40000.0,28.09,1248.0,88.5,5.0,886666.6666666666,1,0,1,1
60000.0,14.1,2179.0,147.94,7.0,564175.0,1,0,1,1
21446.0,16.8,1497.0,116.3,5.0,825000.0,0,1,0,1
110000.0,19.33,1248.0,82.0,5.0,1751333.3333333333,1,0,1,0
41232.0,26.59,1248.0,74.0,5.0,654300.0,1,0,0,1
110000.0,19.33,1248.0,82.0,5.0,247368.4210526316,0,1,1,1
56290.0,24.0,1186.0,73.97,5.0,470483.87096774194,1,0,0,1
60000.0,23.01,999.0,67.0,5.0,334999.9705882353,0,1,1,1
90000.0,17.0,1497.0,118.0,5.0,427500.0,0,1,1,1
120000.0,15.0,1586.0,104.68,5.0,155833.33333333334,0,1,1,1
25000.0,20.73,1373.0,91.1,5.0,818285.7142857143,0,1,1,1
100000.0,19.33,1248.0,82.0,5.0,74879.29310344828,0,1,1,1
80000.0,24.0,1120.0,70.0,5.0,383999.8,1,0,1,1
2700.0,17.01,1582.0,126.2,5.0,1134900.0,1,0,0,0
5000.0,20.51,998.0,67.0,5.0,391533.3333333333,0,1,1,0
110000.0,15.96,2523.0,62.1,7.0,439666.6666666667,1,0,1,1
15000.0,20.3,1086.0,68.0,5.0,391333.3333333333,0,1,1,1
100000.0,12.8,2494.0,102.0,7.0,611250.0,1,0,1,1
60000.0,19.33,1248.0,82.0,5.0,135600.0,0,1,1,1
68089.0,19.16,2494.0,157.7,5.0,1993750.0,0,1,0,0
49900.0,16.3,1797.0,147.5,5.0,805000.0,0,1,0,1
42655.0,19.33,1248.0,82.0,5.0,450000.0,1,0,1,1
110000.0,13.58,2499.0,72.4,10.0,514666.3333333333,1,0,1,1
68089.0,19.16,2494.0,157.7,5.0,1993750.0,0,1,0,0
95500.0,14.0,2179.0,138.1,7.0,674200.0,1,0,1,1
20000.0,23.84,1199.0,84.0,5.0,432279.92,0,1,1,1
80000.0,15.1,2179.0,140.0,7.0,789888.8888888889,1,0,1,1
35278.0,23.8,1499.0,98.97,5.0,725000.0,1,0,0,1
100000.0,23.0,1396.0,90.0,5.0,328076.92307692306,1,0,1,1
13500.0,17.0,1497.0,121.36,5.0,625000.0,0,1,1,1
15000.0,19.33,1248.0,82.0,5.0,920750.0,1,0,1,0
70000.0,19.33,1248.0,82.0,5.0,182999.8,0,1,1,1
135000.0,19.4,1405.0,70.0,5.0,183947.31578947368,1,0,0,1
100000.0,14.8,2499.0,80.0,10.0,225000.0,1,0,1,1
120000.0,17.0,1405.0,70.0,5.0,139375.0,1,0,1,1
90000.0,25.4,624.0,37.48,4.0,68125.0,0,1,1,1
120000.0,18.9,1061.0,67.0,5.0,140265.2857142857,0,1,1,1
50000.0,19.7,796.0,46.3,5.0,85000.0,0,1,1,1
35500.0,19.33,1248.0,82.0,5.0,2.5125,0,0,0,1
175000.0,19.33,1248.0,82.0,5.0,202857.0,1,0,1,1
25000.0,19.33,1248.0,82.0,5.0,499285.7142857143,0,1,1,1
40000.0,19.33,1248.0,82.0,5.0,18.685454545454544,1,0,0,0
93000.0,20.77,1248.0,88.76,7.0,575666.6111111111,1,0,1,1
17500.0,19.33,1248.0,82.0,5.0,485157.8947368421,0,1,1,1
120000.0,16.52,1991.0,123.7,5.0,225000.0,1,0,1,1
35000.0,20.36,1197.0,78.9,5.0,253814.8148148148,0,1,1,1
105000.0,19.2,1461.0,65.0,5.0,229999.0,1,0,1,1
20000.0,22.37,2487.0,214.56,5.0,5150000.0,0,1,0,0
2417.0,19.33,1248.0,82.0,5.0,432279.92,0,1,1,1
15000.0,19.33,1248.0,82.0,5.0,450666.3333333333,0,1,1,0
112880.0,19.33,1248.0,82.0,5.0,434377.9878048781,1,0,0,1
15000.0,19.33,1248.0,82.0,5.0,0.6000000000000001,0,1,1,1
120000.0,19.33,1248.0,82.0,5.0,362769.0,0,1,1,1
40000.0,18.6,1197.0,81.83,5.0,581200.0,0,1,1,1
26000.0,19.33,1248.0,82.0,5.0,1.143333333333333,0,1,1,1
80000.0,13.93,2179.0,138.0,7.0,410000.0,1,0,1,1
90000.0,23.4,1248.0,74.0,5.0,557005.5166666667,1,0,1,1
120000.0,19.3,1248.0,73.9,5.0,281000.0,1,0,1,1
16500.0,21.01,1197.0,81.8,5.0,700000.0,0,1,1,1
265000.0,17.0,1405.0,70.0,5.0,126186.88235294116,1,0,1,1
48000.0,16.0,2179.0,140.0,7.0,735880.9523809524,1,0,1,1
120000.0,19.33,1248.0,82.0,5.0,486937.375,1,0,1,1
110000.0,19.33,1248.0,82.0,5.0,527500.0,1,0,1,1
100000.0,18.8,1248.0,90.0,5.0,204333.3333333333,1,0,1,1
56000.0,25.44,936.0,57.6,5.0,191250.0,1,0,0,1
20000.0,23.95,998.0,67.05,5.0,295942.0,0,1,1,1
110000.0,19.33,1248.0,82.0,5.0,249166.66666666663,0,1,1,1
88754.0,16.0,2179.0,140.0,7.0,1216038.423076923,1,0,0,1
30000.0,19.33,1248.0,82.0,5.0,585416.6666666666,0,1,1,1
38000.0,19.33,1248.0,82.0,5.0,434377.9878048781,1,0,0,1
40000.0,19.0,998.0,66.1,5.0,191909.04545454544,0,1,1,1
30000.0,20.63,1198.0,67.06,5.0,385000.0,0,1,1,1
300000.0,19.33,1248.0,82.0,5.0,486937.375,1,0,1,1
70000.0,19.33,1248.0,82.0,5.0,741666.6666666666,1,0,1,1
9654.0,19.56,1197.0,81.8,5.0,894999.0,0,1,0,0
90000.0,19.33,1248.0,82.0,5.0,139112.5945945946,0,1,1,1
63657.0,19.33,1248.0,82.0,5.0,317500.0,1,0,0,1
79350.0,19.33,1248.0,82.0,5.0,557005.5166666667,1,0,1,1
380000.0,13.6,2523.0,63.0,7.0,303333.3333333333,1,0,1,1
100000.0,19.33,1248.0,82.0,5.0,74879.29310344828,0,1,1,1
60000.0,19.33,1248.0,82.0,5.0,212833.3333333333,0,1,1,1
29434.0,20.73,1373.0,91.1,5.0,550000.0,0,1,1,1
35000.0,26.59,1248.0,74.0,5.0,476692.3076923077,1,0,1,1
8000.0,19.33,1248.0,82.0,5.0,359727.0909090909,0,1,1,1
42000.0,11.9,1595.0,120.7,5.0,1175000.0,0,1,1,0
70000.0,24.4,1120.0,71.0,5.0,529285.7142857143,1,0,1,1
70000.0,19.33,1248.0,82.0,5.0,72500.0,0,1,1,1
47000.0,19.33,1248.0,82.0,5.0,402499.9166666667,0,1,0,1
110000.0,23.95,998.0,67.05,5.0,295942.0,0,1,1,1
56000.0,27.39,1248.0,74.0,5.0,632500.0,1,0,1,1
80000.0,25.2,1248.0,74.0,5.0,434377.9878048781,1,0,1,1
39895.0,19.33,1248.0,82.0,5.0,462499.875,1,0,0,1
61083.0,19.33,1248.0,82.0,5.0,557005.5166666667,1,0,0,1
120000.0,19.33,1248.0,82.0,5.0,875842.052631579,1,0,1,1
30000.0,21.1,814.0,55.2,5.0,197571.42857142855,0,1,1,1
39227.0,19.33,1248.0,82.0,5.0,225065.0,0,1,0,1
39000.0,21.38,1396.0,88.7,5.0,922777.7777777778,1,0,0,1
120000.0,20.77,1248.0,88.8,7.0,600178.5357142857,1,0,1,1
70000.0,19.09,1405.0,69.01,5.0,269444.44444444444,1,0,1,1
100000.0,23.57,1396.0,70.0,5.0,196679.96,1,0,1,1
40219.0,19.33,1248.0,82.0,5.0,810333.3333333334,1,0,0,0
50000.0,19.33,1248.0,82.0,5.0,320076.92307692306,0,1,1,1
50000.0,19.33,1248.0,82.0,5.0,450000.0,0,1,1,1
100000.0,19.1,1405.0,70.0,5.0,238333.3333333333,1,0,1,1
24000.0,19.33,1248.0,82.0,5.0,639823.5294117647,0,1,1,1
10171.0,19.33,1248.0,82.0,5.0,306250.0,0,1,0,1
30000.0,19.33,1248.0,82.0,5.0,270000.0,0,1,1,1
30000.0,19.33,1248.0,82.0,5.0,0.21,0,1,1,1
24662.0,19.33,1248.0,82.0,5.0,241384.55128205128,0,1,0,1
15000.0,20.28,1462.0,103.25,5.0,1025000.0,0,1,0,0
11174.0,19.33,1248.0,82.0,5.0,639823.5294117647,0,1,0,1
80000.0,19.33,1248.0,82.0,5.0,115300.13698630135,0,1,1,1
100000.0,19.33,1248.0,82.0,5.0,524049.95,1,0,1,1
70000.0,19.33,1248.0,82.0,5.0,200000.0,1,0,1,1
86300.0,16.8,1497.0,116.3,5.0,501818.1818181818,0,1,0,1
101504.0,22.7,1498.0,89.84,5.0,604333.3333333334,1,0,0,1
110000.0,19.7,796.0,46.3,5.0,115300.13698630135,0,1,1,1
20000.0,18.0,1969.0,190.0,5.0,3800000.0,1,0,1,0
70000.0,19.33,1248.0,82.0,5.0,214666.61904761905,1,0,1,1
40000.0,20.14,1197.0,81.86,5.0,549999.8333333334,0,1,1,1
70000.0,19.33,1248.0,82.0,5.0,304999.5,0,1,1,1
90000.0,19.33,1248.0,82.0,5.0,513500.0,1,0,1,1
10000.0,19.33,1248.0,82.0,5.0,195090.9090909091,0,1,1,1
1300.0,19.33,1248.0,82.0,5.0,0.4,0,1,1,0
68240.0,13.93,2956.0,138.1,7.0,336000.0,1,0,0,1
36422.0,18.44,1198.0,75.0,5.0,346000.0,0,1,0,1
60000.0,18.9,1197.0,82.0,5.0,410000.0,0,1,1,1
45241.0,19.33,1248.0,82.0,5.0,510000.0,0,1,0,1
7000.0,19.4,1194.0,94.93,5.0,663999.8333333334,0,1,1,1
50000.0,24.7,796.0,47.3,5.0,340000.0,0,1,1,1
61000.0,20.4,1248.0,91.7,5.0,251000.0,1,0,0,1
30000.0,19.0,998.0,66.1,5.0,191909.04545454544,0,1,1,1
80000.0,19.33,1248.0,82.0,5.0,616000.0,1,0,1,1
80000.0,15.3,1193.0,65.3,5.0,89055.55555555556,0,1,1,1
23000.0,17.9,2143.0,136.0,5.0,2500000.0,1,0,0,0
10000.0,16.0,2179.0,140.0,7.0,1512500.0,1,0,1,1
142000.0,18.49,1493.0,100.0,7.0,584999.75,1,0,1,1
4000.0,19.33,1248.0,82.0,5.0,0.4649999999999999,0,1,1,0
110000.0,20.36,1197.0,78.9,5.0,225065.0,0,1,1,1
50000.0,20.0,1399.0,68.0,5.0,214666.61904761905,1,0,1,1
22000.0,20.51,998.0,67.04,5.0,321955.14925373136,0,1,1,1
25000.0,19.33,1248.0,82.0,5.0,295942.0,0,1,0,1
14987.0,19.33,1248.0,82.0,5.0,252094.2641509434,0,1,0,1
80000.0,20.77,1248.0,88.76,7.0,575666.6111111111,1,0,1,1
156040.0,20.0,1399.0,68.0,5.0,247238.04761904763,1,0,0,1
11918.0,19.33,1248.0,82.0,5.0,579190.4761904762,0,1,0,1
80000.0,22.32,1582.0,126.3,5.0,431071.3571428572,1,0,1,1
300000.0,13.6,2523.0,63.0,7.0,320000.0,1,0,1,1
90000.0,19.33,1248.0,82.0,5.0,569666.6666666666,1,0,1,1
70000.0,26.0,1498.0,98.6,5.0,578125.0,1,0,1,1
102000.0,19.33,1248.0,82.0,5.0,195999.92857142855,0,1,1,1
50000.0,18.6,1197.0,85.8,5.0,485157.8947368421,0,1,1,1
120000.0,21.8,1461.0,78.0,5.0,440000.0,1,0,1,1
15000.0,19.33,1248.0,82.0,5.0,2.9,0,1,0,1
120000.0,19.33,1248.0,82.0,5.0,434377.9878048781,1,0,1,1
41723.0,19.33,1248.0,82.0,5.0,201666.6,0,1,1,1
90000.0,19.33,1248.0,82.0,5.0,331666.6666666667,1,0,1,1
10000.0,23.95,998.0,67.05,5.0,295942.0,0,1,1,1
57112.0,19.33,1248.0,82.0,5.0,182285.42857142855,0,1,0,1
50000.0,19.7,796.0,46.3,5.0,139112.5945945946,0,1,1,1
16000.0,19.33,1248.0,82.0,5.0,425000.0,0,1,1,0
25000.0,18.9,1197.0,82.0,5.0,428749.9375,0,1,1,1
90000.0,12.05,2179.0,120.0,8.0,570000.0,1,0,1,1
40000.0,22.54,1396.0,88.73,5.0,724571.4285714285,1,0,1,1
60000.0,19.33,1248.0,82.0,5.0,186666.66666666663,0,1,1,1
58000.0,19.33,1248.0,82.0,5.0,1465000.0,1,0,0,0
110000.0,23.4,1248.0,74.0,5.0,557005.5166666667,1,0,1,1
50000.0,22.74,796.0,47.3,5.0,263918.8108108108,0,1,1,1
9000.0,19.1,1197.0,85.8,5.0,475249.75,0,1,0,1
48980.0,19.33,1248.0,82.0,5.0,636500.0,1,0,0,0
80000.0,22.1,1248.0,76.9,5.0,210000.0,1,0,1,1
123000.0,17.5,1298.0,85.8,5.0,264173.8695652174,0,1,1,1
85000.0,23.08,1461.0,63.12,5.0,328750.0,1,0,1,1
5007.0,19.33,1248.0,82.0,5.0,484999.0,0,1,0,0
54000.0,19.7,796.0,46.3,5.0,139112.5945945946,0,1,1,1
15000.0,25.1,1248.0,88.5,5.0,919888.8888888888,1,0,1,1
9000.0,19.33,1248.0,82.0,5.0,7.516,1,0,0,1
